Date,Day,Month,Year,Weekday,Q1,Q2,Q3,Q4,Total Sales,S1,S2,S3,S4,Total Revenue
2016-05-26,26,May,2016,Thursday,5113,2677,5786,641,14217,16208.21,16972.18,31360.12,4570.33,69110.84
2016-05-27,27,May,2016,Friday,4763,2492,3901,1120,12276,15098.71,15799.28,21143.42,7985.6,60027.009999999995
2016-05-28,28,May,2016,Saturday,5703,837,4892,782,12214,18078.51,5306.58,26514.64,5575.66,55475.39
2016-05-29,29,May,2016,Sunday,4967,2397,3366,827,11557,15745.39,15196.98,18243.72,5896.51,55082.6
2016-05-30,30,May,2016,Monday,6740,2408,1533,700,11381,21365.8,15266.72,8308.86,4991.0,49932.38
2016-05-31,31,May,2016,Tuesday,6500,283,1853,1118,9754,20605.0,1794.22,10043.26,7971.34,40413.82000000001
2016-01-06,6,Jan,2016,Wednesday,399,871,4982,1587,7839,1264.83,5522.14,27002.44,11315.31,45104.719999999994
2016-02-06,6,Feb,2016,Saturday,1042,726,414,965,3147,3303.14,4602.84,2243.88,6880.45,17030.31
2016-03-06,6,Mar,2016,Sunday,4335,2421,5333,1438,13527,13741.95,15349.14,28904.86,10252.94,68248.89
2016-04-06,6,Apr,2016,Wednesday,5243,1450,5484,580,12757,16620.31,9193.0,29723.28,4135.4,59671.99
2016-05-06,6,May,2016,Friday,6550,1302,1057,1769,10678,20763.5,8254.68,5728.94,12612.97,47360.090000000004
2016-06-06,6,Jun,2016,Monday,6524,3937,2964,1944,15369,20681.08,24960.58,16064.88,13860.72,75567.26
2016-07-06,6,Jul,2016,Wednesday,2424,3260,5076,1083,11843,7684.08,20668.4,27511.92,7721.79,63586.19
2016-08-06,6,Aug,2016,Saturday,3511,3528,1891,1381,10311,11129.87,22367.52,10249.22,9846.53,53593.14
2016-09-06,6,Sep,2016,Tuesday,6409,2664,3571,621,13265,20316.53,16889.76,19354.82,4427.73,60988.84
2016-10-06,6,Oct,2016,Thursday,4519,3629,1371,456,9975,14325.23,23007.86,7430.82,3251.28,48015.189999999995
2016-11-06,6,Nov,2016,Sunday,647,1214,3971,849,6681,2050.99,7696.76,21522.82,6053.37,37323.94
2016-12-06,6,Dec,2016,Tuesday,2126,960,4162,815,8063,6739.42,6086.4,22558.04,5810.95,41194.81
2016-06-13,13,Jun,2016,Monday,575,1041,3131,1311,6058,1822.75,6599.94,16970.02,9347.43,34740.14
2016-06-14,14,Jun,2016,Tuesday,1255,2701,3497,1137,8590,3978.35,17124.34,18953.74,8106.81,48163.24
2016-06-15,15,Jun,2016,Wednesday,4542,607,2928,644,8721,14398.14,3848.38,15869.76,4591.72,38708.0
2016-06-16,16,Jun,2016,Thursday,7118,522,351,939,8930,22564.06,3309.48,1902.42,6695.07,34471.03
2016-06-17,17,Jun,2016,Friday,5859,1355,801,826,8841,18573.03,8590.7,4341.42,5889.38,37394.53
2016-06-18,18,Jun,2016,Saturday,3537,459,2534,503,7033,11212.29,2910.06,13734.28,3586.39,31443.02
2016-06-19,19,Jun,2016,Sunday,3504,2338,2396,344,8582,11107.68,14822.92,12986.32,2452.72,41369.64
2016-06-20,20,Jun,2016,Monday,6730,1669,3703,840,12942,21334.1,10581.46,20070.26,5989.2,57975.01999999999
2016-06-21,21,Jun,2016,Tuesday,7734,2693,2679,459,13565,24516.78,17073.62,14520.18,3272.67,59383.24999999999
2016-06-22,22,Jun,2016,Wednesday,3668,366,3783,686,8503,11627.56,2320.44,20503.86,4891.18,39343.04
2016-06-23,23,Jun,2016,Thursday,3186,2743,4226,470,10625,10099.62,17390.62,22904.92,3351.1,53746.259999999995
2016-06-24,24,Jun,2016,Friday,2965,2652,1034,1532,8183,9399.05,16813.68,5604.28,10923.16,42740.17
2016-06-25,25,Jun,2016,Saturday,7866,2774,4616,1300,16556,24935.22,17587.16,25018.72,9269.0,76810.1
2016-06-26,26,Jun,2016,Sunday,1068,2204,5467,942,9681,3385.56,13973.36,29631.14,6716.46,53706.52
2016-06-27,27,Jun,2016,Monday,7090,3970,961,512,12533,22475.3,25169.8,5208.62,3650.56,56504.28
2016-06-28,28,Jun,2016,Tuesday,5523,3860,351,1272,11006,17507.91,24472.4,1902.42,9069.36,52952.09
2016-06-29,29,Jun,2016,Wednesday,7530,696,3976,1993,14195,23870.1,4412.64,21549.92,14210.09,64042.75
2016-06-30,30,Jun,2016,Thursday,5343,2667,5331,1824,15165,16937.31,16908.78,28894.02,13005.12,75745.23
2016-01-07,7,Jan,2016,Thursday,3028,965,4542,806,9341,9598.76,6118.1,24617.64,5746.78,46081.28
2016-02-07,7,Feb,2016,Sunday,6502,2268,4375,966,14111,20611.34,14379.12,23712.5,6887.58,65590.54
2016-03-07,7,Mar,2016,Monday,3603,2185,729,1166,7683,11421.51,13852.9,3951.18,8313.58,37539.17
2016-04-07,7,Apr,2016,Thursday,4675,3772,4710,1672,14829,14819.75,23914.48,25528.2,11921.36,76183.79
2016-05-07,7,May,2016,Saturday,254,1073,682,1391,3400,805.18,6802.82,3696.44,9917.83,21222.27
2016-06-07,7,Jun,2016,Tuesday,7392,2106,1706,1381,12585,23432.64,13352.04,9246.52,9846.53,55877.729999999996
2016-07-07,7,Jul,2016,Thursday,2684,3044,4316,556,10600,8508.28,19298.96,23392.72,3964.28,55164.24
2016-08-07,7,Aug,2016,Sunday,3779,1188,4994,447,10408,11979.43,7531.92,27067.48,3187.11,49765.94
2016-09-07,7,Sep,2016,Wednesday,573,604,4638,1662,7477,1816.41,3829.36,25137.96,11850.06,42633.79
2016-10-07,7,Oct,2016,Friday,5420,2573,1350,637,9980,17181.4,16312.82,7317.0,4541.81,45353.03
2016-11-07,7,Nov,2016,Monday,429,1060,5855,1891,9235,1359.93,6720.4,31734.1,13482.83,53297.26
2016-12-07,7,Dec,2016,Wednesday,7350,442,449,1015,9256,23299.5,2802.28,2433.58,7236.95,35772.31
2016-07-13,13,Jul,2016,Wednesday,5397,2715,802,1526,10440,17108.49,17213.1,4346.84,10880.38,49548.80999999999
2016-07-14,14,Jul,2016,Thursday,1628,334,2465,329,4756,5160.76,2117.56,13360.3,2345.77,22984.39
2016-07-15,15,Jul,2016,Friday,3483,3475,2152,1507,10617,11041.11,22031.5,11663.84,10744.91,55481.36
2016-07-16,16,Jul,2016,Saturday,2300,1651,2731,555,7237,7291.0,10467.34,14802.02,3957.15,36517.51
2016-07-17,17,Jul,2016,Sunday,379,592,2627,1864,5462,1201.43,3753.28,14238.34,13290.32,32483.37
2016-07-18,18,Jul,2016,Monday,5422,810,2865,253,9350,17187.74,5135.4,15528.3,1803.89,39655.33
2016-07-19,19,Jul,2016,Tuesday,7492,597,5673,623,14385,23749.64,3784.98,30747.66,4441.99,62724.27
2016-07-20,20,Jul,2016,Wednesday,3184,1471,764,714,6133,10093.28,9326.14,4140.88,5090.82,28651.12
2016-07-21,21,Jul,2016,Thursday,1228,3373,4829,732,10162,3892.76,21384.82,26173.18,5219.16,56669.92
2016-07-22,22,Jul,2016,Friday,3793,1284,5267,1201,11545,12023.81,8140.56,28547.14,8563.13,57274.63999999999
2016-07-23,23,Jul,2016,Saturday,7812,2986,2225,1179,14202,24764.04,18931.24,12059.5,8406.27,64161.05
2016-07-24,24,Jul,2016,Sunday,7287,3667,4412,683,16049,23099.79,23248.78,23913.04,4869.79,75131.4
2016-07-25,25,Jul,2016,Monday,6167,2093,3556,600,12416,19549.39,13269.62,19273.52,4278.0,56370.53
2016-07-26,26,Jul,2016,Tuesday,514,2832,2678,1748,7772,1629.38,17954.88,14514.76,12463.24,46562.26
2016-07-27,27,Jul,2016,Wednesday,5725,3717,1224,1474,12140,18148.25,23565.78,6634.08,10509.62,58857.73
2016-07-28,28,Jul,2016,Thursday,624,2645,1600,473,5342,1978.08,16769.3,8672.0,3372.49,30791.869999999995
2016-07-29,29,Jul,2016,Friday,7805,2159,1763,819,12546,24741.85,13688.06,9555.46,5839.47,53824.84
2016-07-30,30,Jul,2016,Saturday,724,1925,4924,1027,8600,2295.08,12204.5,26688.08,7322.51,48510.170000000006
2016-07-31,31,Jul,2016,Sunday,637,1618,844,1744,4843,2019.29,10258.12,4574.48,12434.72,29286.61
2016-01-08,8,Jan,2016,Friday,5722,947,3302,921,10892,18138.74,6003.98,17896.84,6566.73,48606.28999999999
2016-02-08,8,Feb,2016,Monday,6845,2374,4150,804,14173,21698.65,15051.16,22493.0,5732.52,64975.33
2016-03-08,8,Mar,2016,Tuesday,2512,3598,5929,1253,13292,7963.04,22811.32,32135.18,8933.89,71843.43
2016-04-08,8,Apr,2016,Friday,3623,2656,3577,635,10491,11484.91,16839.04,19387.34,4527.55,52238.840000000004
2016-05-08,8,May,2016,Sunday,859,1535,4756,1779,8929,2723.03,9731.9,25777.52,12684.27,50916.72
2016-06-08,8,Jun,2016,Wednesday,3945,583,423,906,5857,12505.65,3696.22,2292.66,6459.78,24954.309999999998
2016-07-08,8,Jul,2016,Friday,2584,2634,4517,438,10173,8191.28,16699.56,24482.14,3122.94,52495.92
2016-08-08,8,Aug,2016,Monday,3602,2997,4601,1973,13173,11418.34,19000.98,24937.42,14067.49,69424.23
2016-09-08,8,Sep,2016,Thursday,5317,1905,5186,780,13188,16854.89,12077.7,28108.12,5561.4,62602.11
2016-10-08,8,Oct,2016,Saturday,4500,3305,5910,1276,14991,14265.0,20953.7,32032.2,9097.88,76348.78
2016-11-08,8,Nov,2016,Tuesday,3814,3448,1212,1567,10041,12090.38,21860.32,6569.04,11172.71,51692.45
2016-12-08,8,Dec,2016,Thursday,7747,457,2411,1532,12147,24557.99,2897.38,13067.62,10923.16,51446.15000000001
2016-08-13,13,Aug,2016,Saturday,6579,2293,4075,1418,14365,20855.43,14537.62,22086.5,10110.34,67589.89
2016-08-14,14,Aug,2016,Sunday,7488,3872,1353,1947,14660,23736.96,24548.48,7333.26,13882.11,69500.81
2016-08-15,15,Aug,2016,Monday,2648,312,1238,1652,5850,8394.16,1978.08,6709.96,11778.76,28860.96
2016-08-16,16,Aug,2016,Tuesday,5990,3869,1596,834,12289,18988.3,24529.46,8650.32,5946.42,58114.49999999999
2016-08-17,17,Aug,2016,Wednesday,4463,2105,799,1601,8968,14147.71,13345.7,4330.58,11415.13,43239.119999999995
2016-08-18,18,Aug,2016,Thursday,5146,650,3451,347,9594,16312.82,4121.0,18704.42,2474.11,41612.35
2016-08-19,19,Aug,2016,Friday,593,930,3805,1249,6577,1879.81,5896.2,20623.1,8905.37,37304.48
2016-08-20,20,Aug,2016,Saturday,7979,2943,1147,1715,13784,25293.43,18658.62,6216.74,12227.95,62396.740000000005
2016-08-21,21,Aug,2016,Sunday,6127,597,4928,956,12608,19422.59,3784.98,26709.76,6816.28,56733.61
2016-08-22,22,Aug,2016,Monday,6493,3392,836,401,11122,20582.81,21505.28,4531.12,2859.13,49478.34
2016-08-23,23,Aug,2016,Tuesday,1516,956,5083,1978,9533,4805.72,6061.04,27549.86,14103.14,52519.76
2016-08-24,24,Aug,2016,Wednesday,2471,2880,2119,1201,8671,7833.07,18259.2,11484.98,8563.13,46140.38
2016-08-25,25,Aug,2016,Thursday,3991,1651,958,1520,8120,12651.47,10467.34,5192.36,10837.6,39148.77
2016-08-26,26,Aug,2016,Friday,668,3679,3033,1252,8632,2117.56,23324.86,16438.86,8926.76,50808.04
2016-08-27,27,Aug,2016,Saturday,3527,3356,5348,1534,13765,11180.59,21277.04,28986.16,10937.42,72381.21
2016-08-28,28,Aug,2016,Sunday,537,3802,4315,794,9448,1702.29,24104.68,23387.3,5661.22,54855.490000000005
2016-08-29,29,Aug,2016,Monday,5032,1519,5801,1613,13965,15951.44,9630.46,31441.42,11500.69,68524.01
2016-08-31,31,Aug,2016,Wednesday,7653,1378,5327,358,14716,24260.01,8736.52,28872.34,2552.54,64421.409999999996
2016-01-09,9,Jan,2016,Saturday,4061,1634,4173,1631,11499,12873.37,10359.56,22617.66,11629.03,57479.619999999995
2016-02-09,9,Feb,2016,Tuesday,3611,3389,5605,1475,14080,11446.87,21486.26,30379.1,10516.75,73828.98
2016-03-09,9,Mar,2016,Wednesday,3818,1955,2216,560,8549,12103.06,12394.7,12010.72,3992.8,40501.280000000006
2016-04-09,9,Apr,2016,Saturday,4308,584,4284,479,9655,13656.36,3702.56,23219.28,3415.27,43993.469999999994
2016-05-09,9,May,2016,Monday,7726,3971,502,1291,13490,24491.42,25176.14,2720.84,9204.83,61593.229999999996
2016-06-09,9,Jun,2016,Thursday,1164,2501,4091,1593,9349,3689.88,15856.34,22173.22,11358.09,53077.53
2016-07-09,9,Jul,2016,Saturday,951,3717,5879,1701,12248,3014.67,23565.78,31864.18,12128.13,70572.76
2016-08-09,9,Aug,2016,Tuesday,6552,1667,808,1166,10193,20769.84,10568.78,4379.36,8313.58,44031.560000000005
2016-09-09,9,Sep,2016,Friday,732,354,5845,1480,8411,2320.44,2244.36,31679.9,10552.4,46797.100000000006
2016-10-09,9,Oct,2016,Sunday,3246,1705,2443,1380,8774,10289.82,10809.7,13241.06,9839.4,44179.98
2016-11-09,9,Nov,2016,Wednesday,5250,716,4234,803,11003,16642.5,4539.44,22948.28,5725.39,49855.61
2016-12-09,9,Dec,2016,Friday,5496,3572,428,1681,11177,17422.32,22646.48,2319.76,11985.53,54374.090000000004
2016-09-13,13,Sep,2016,Tuesday,5260,1059,2117,1916,10352,16674.2,6714.06,11474.14,13661.08,48523.48
2016-09-14,14,Sep,2016,Wednesday,2398,3891,4634,1125,12048,7601.66,24668.94,25116.28,8021.25,65408.13
2016-09-15,15,Sep,2016,Thursday,2520,3995,2036,400,8951,7988.4,25328.3,11035.12,2852.0,47203.82
2016-09-16,16,Sep,2016,Friday,6814,1342,464,253,8873,21600.38,8508.28,2514.88,1803.89,34427.43000000001
2016-09-17,17,Sep,2016,Saturday,3152,2394,3952,660,10158,9991.84,15177.96,21419.84,4705.8,51295.44
2016-09-18,18,Sep,2016,Sunday,4200,1800,4816,560,11376,13314.0,11412.0,26102.72,3992.8,54821.520000000004
2016-09-19,19,Sep,2016,Monday,5110,3307,1708,1471,11596,16198.7,20966.38,9257.36,10488.23,56910.67
2016-09-20,20,Sep,2016,Tuesday,2515,3798,1971,400,8684,7972.55,24079.32,10682.82,2852.0,45586.69
2016-09-21,21,Sep,2016,Wednesday,4385,1687,2148,486,8706,13900.45,10695.58,11642.16,3465.18,39703.37
2016-09-22,22,Sep,2016,Thursday,1661,2689,558,568,5476,5265.37,17048.26,3024.36,4049.84,29387.829999999998
2016-09-23,23,Sep,2016,Friday,1161,1633,4562,1634,8990,3680.37,10353.22,24726.04,11650.42,50410.05
2016-09-24,24,Sep,2016,Saturday,3903,2929,1546,1989,10367,12372.51,18569.86,8379.32,14181.57,53503.26
2016-09-25,25,Sep,2016,Sunday,3248,1594,2211,1153,8206,10296.16,10105.96,11983.62,8220.89,40606.63
2016-09-26,26,Sep,2016,Monday,1713,435,751,741,3640,5430.21,2757.9,4070.42,5283.33,17541.86
2016-09-27,27,Sep,2016,Tuesday,828,1411,595,355,3189,2624.76,8945.74,3224.9,2531.15,17326.55
2016-09-28,28,Sep,2016,Wednesday,775,3572,581,1910,6838,2456.75,22646.48,3149.02,13618.3,41870.55
2016-09-29,29,Sep,2016,Thursday,3794,3166,657,395,8012,12026.98,20072.44,3560.94,2816.35,38476.71
2016-09-30,30,Sep,2016,Friday,1496,2960,5491,1346,11293,4742.32,18766.4,29761.22,9596.98,62866.92
2016-01-10,10,Jan,2016,Sunday,688,1000,3169,1460,6317,2180.96,6340.0,17175.98,10409.8,36106.74
2016-02-10,10,Feb,2016,Wednesday,4720,3583,2766,1275,12344,14962.4,22716.22,14991.72,9090.75,61761.090000000004
2016-03-10,10,Mar,2016,Thursday,6389,2834,1792,604,11619,20253.13,17967.56,9712.64,4306.52,52239.850000000006
2016-04-10,10,Apr,2016,Sunday,4710,2984,856,1829,10379,14930.7,18918.56,4639.52,13040.77,51529.55
2016-05-10,10,May,2016,Tuesday,4718,3983,5502,739,14942,14956.06,25252.22,29820.84,5269.07,75298.19
2016-06-10,10,Jun,2016,Friday,7890,851,5129,1237,15107,25011.3,5395.34,27799.18,8819.81,67025.63
2016-07-10,10,Jul,2016,Sunday,6223,1237,5016,1234,13710,19726.91,7842.58,27186.72,8798.42,63554.63
2016-08-10,10,Aug,2016,Wednesday,1171,3333,4976,1801,11281,3712.07,21131.22,26969.92,12841.13,64654.34
2016-09-10,10,Sep,2016,Saturday,4365,2354,4786,611,12116,13837.05,14924.36,25940.12,4356.43,59057.96
2016-10-10,10,Oct,2016,Monday,4517,698,3215,490,8920,14318.89,4425.32,17425.3,3493.7,39663.20999999999
2016-11-10,10,Nov,2016,Thursday,3968,2288,2973,1835,11064,12578.56,14505.92,16113.66,13083.55,56281.69
2016-12-10,10,Dec,2016,Saturday,7081,3222,983,1770,13056,22446.77,20427.48,5327.86,12620.1,60822.21
2016-10-13,13,Oct,2016,Thursday,1058,3450,1653,515,6676,3353.86,21873.0,8959.26,3671.95,37858.07
2016-10-14,14,Oct,2016,Friday,6565,642,4151,936,12294,20811.05,4070.28,22498.42,6673.68,54053.43
2016-10-15,15,Oct,2016,Saturday,2348,1974,3405,274,8001,7443.16,12515.16,18455.1,1953.62,40367.04
2016-10-16,16,Oct,2016,Sunday,3151,667,2420,1511,7749,9988.67,4228.78,13116.4,10773.43,38107.28
2016-10-17,17,Oct,2016,Monday,1015,1995,1272,387,4669,3217.55,12648.3,6894.24,2759.31,25519.399999999998
2016-10-18,18,Oct,2016,Tuesday,670,1641,5074,1942,9327,2123.9,10403.94,27501.08,13846.46,53875.38
2016-10-19,19,Oct,2016,Wednesday,3222,559,4903,542,9226,10213.74,3544.06,26574.26,3864.46,44196.52
2016-10-20,20,Oct,2016,Thursday,3962,348,4050,690,9050,12559.54,2206.32,21951.0,4919.7,41636.56
2016-10-21,21,Oct,2016,Friday,3028,2830,2013,260,8131,9598.76,17942.2,10910.46,1853.8,40305.22
2016-10-22,22,Oct,2016,Saturday,3961,2621,1555,1903,10040,12556.37,16617.14,8428.1,13568.39,51170.0
2016-10-23,23,Oct,2016,Sunday,1829,3452,2300,1148,8729,5797.93,21885.68,12466.0,8185.24,48334.85
2016-10-24,24,Oct,2016,Monday,6009,3261,515,1292,11077,19048.53,20674.74,2791.3,9211.96,51726.530000000006
2016-10-25,25,Oct,2016,Tuesday,1163,2127,1522,988,5800,3686.71,13485.18,8249.24,7044.44,32465.569999999996
2016-10-26,26,Oct,2016,Wednesday,2308,3832,3304,760,10204,7316.36,24294.88,17907.68,5418.8,54937.72
2016-10-27,27,Oct,2016,Thursday,6864,3146,4267,1942,16219,21758.88,19945.64,23127.14,13846.46,78678.12
2016-10-28,28,Oct,2016,Friday,6617,2280,2261,1549,12707,20975.89,14455.2,12254.62,11044.37,58730.08
2016-10-29,29,Oct,2016,Saturday,4018,2068,4079,790,10955,12737.06,13111.12,22108.18,5632.7,53589.06
2016-10-30,30,Oct,2016,Sunday,902,2024,953,1678,5557,2859.34,12832.16,5165.26,11964.14,32820.9
2016-01-11,11,Jan,2016,Monday,3125,2582,406,648,6761,9906.25,16369.88,2200.52,4620.24,33096.89
2016-02-11,11,Feb,2016,Thursday,2390,2817,1793,707,7707,7576.3,17859.78,9718.06,5040.91,40195.05
2016-03-11,11,Mar,2016,Friday,2348,618,1912,1004,5882,7443.16,3918.12,10363.04,7158.52,28882.84
2016-04-11,11,Apr,2016,Monday,3857,353,5416,1524,11150,12226.69,2238.02,29354.72,10866.12,54685.55
2016-05-11,11,May,2016,Wednesday,6250,923,5975,1593,14741,19812.5,5851.82,32384.5,11358.09,69406.91
2016-06-11,11,Jun,2016,Saturday,2844,3721,2371,1573,10509,9015.48,23591.14,12850.82,11215.49,56672.93
2016-07-11,11,Jul,2016,Monday,1898,2737,2257,1894,8786,6016.66,17352.58,12232.94,13504.22,49106.4
2016-08-11,11,Aug,2016,Thursday,1374,3429,988,1873,7664,4355.58,21739.86,5354.96,13354.49,44804.89
2016-09-11,11,Sep,2016,Sunday,2369,2378,2358,1388,8493,7509.73,15076.52,12780.36,9896.44,45263.05
2016-10-11,11,Oct,2016,Tuesday,3146,3986,4910,1163,13205,9972.82,25271.24,26612.2,8292.19,70148.45
2016-11-11,11,Nov,2016,Friday,3111,3198,1388,1400,9097,9861.87,20275.32,7522.96,9982.0,47642.15
2016-12-11,11,Dec,2016,Sunday,3241,2679,4723,687,11330,10273.97,16984.86,25598.66,4898.31,57755.8
2016-11-13,13,Nov,2016,Sunday,809,2846,3093,489,7237,2564.53,18043.64,16764.06,3486.57,40858.799999999996
2016-11-14,14,Nov,2016,Monday,3162,599,512,253,4526,10023.54,3797.66,2775.04,1803.89,18400.13
2016-11-15,15,Nov,2016,Tuesday,5461,790,4408,1946,12605,17311.37,5008.6,23891.36,13874.98,60086.31
2016-11-16,16,Nov,2016,Wednesday,5909,413,2747,1204,10273,18731.53,2618.42,14888.74,8584.52,44823.20999999999
2016-11-17,17,Nov,2016,Thursday,4379,3508,4517,1234,13638,13881.43,22240.72,24482.14,8798.42,69402.71
2016-11-18,18,Nov,2016,Friday,2296,1508,963,1748,6515,7278.32,9560.72,5219.46,12463.24,34521.74
2016-11-19,19,Nov,2016,Saturday,5871,754,4962,275,11862,18611.07,4780.36,26894.04,1960.75,52246.22
2016-11-20,20,Nov,2016,Sunday,2742,3692,4350,1461,12245,8692.14,23407.28,23577.0,10416.93,66093.35
2016-11-21,21,Nov,2016,Monday,4476,1091,4240,1776,11583,14188.92,6916.94,22980.8,12662.88,56749.54
2016-11-22,22,Nov,2016,Tuesday,4201,3747,1135,1411,10494,13317.17,23755.98,6151.7,10060.43,53285.28
2016-11-23,23,Nov,2016,Wednesday,4949,2156,1368,371,8844,15688.33,13669.04,7414.56,2645.23,39417.16
2016-11-24,24,Nov,2016,Thursday,6578,445,2669,1127,10819,20852.26,2821.3,14465.98,8035.51,46175.049999999996
2016-11-25,25,Nov,2016,Friday,4085,3269,334,960,8648,12949.45,20725.46,1810.28,6844.8,42329.990000000005
2016-11-26,26,Nov,2016,Saturday,4844,309,1662,1303,8118,15355.48,1959.06,9008.04,9290.39,35612.97
2016-11-27,27,Nov,2016,Sunday,4814,3074,4025,1637,13550,15260.38,19489.16,21815.5,11671.81,68236.85
2016-11-28,28,Nov,2016,Monday,2077,1601,4732,778,9188,6584.09,10150.34,25647.44,5547.14,47929.009999999995
2016-11-29,29,Nov,2016,Tuesday,646,629,5853,740,7868,2047.82,3987.86,31723.26,5276.2,43035.14
2016-11-30,30,Nov,2016,Wednesday,4850,3816,5506,1172,15344,15374.5,24193.44,29842.52,8356.36,77766.82
2016-01-12,12,Jan,2016,Tuesday,815,1082,5228,544,7669,2583.55,6859.88,28335.76,3878.72,41657.91
2016-02-12,12,Feb,2016,Friday,6866,2226,5550,436,15078,21765.22,14112.84,30081.0,3108.68,69067.73999999999
2016-03-12,12,Mar,2016,Saturday,3415,3470,2646,1694,11225,10825.55,21999.8,14341.32,12078.22,59244.89
2016-04-12,12,Apr,2016,Tuesday,1826,3466,2009,592,7893,5788.42,21974.44,10888.78,4220.96,42872.6
2016-05-12,12,May,2016,Thursday,633,1694,4638,1560,8525,2006.61,10739.96,25137.96,11122.8,49007.33
2016-06-12,12,Jun,2016,Sunday,307,1964,1083,458,3812,973.19,12451.76,5869.86,3265.54,22560.350000000002
2016-07-12,12,Jul,2016,Tuesday,5787,2692,1692,1872,12043,18344.79,17067.28,9170.64,13347.36,57930.07
2016-08-12,12,Aug,2016,Friday,6802,3001,1408,1698,12909,21562.34,19026.34,7631.36,12106.74,60326.78
2016-09-12,12,Sep,2016,Monday,4899,1642,4317,1116,11974,15529.83,10410.28,23398.14,7957.08,57295.33
2016-10-12,12,Oct,2016,Wednesday,6474,1423,798,1990,10685,20522.58,9021.82,4325.16,14188.7,48058.259999999995
2016-11-12,12,Nov,2016,Saturday,6497,3067,1367,1097,12028,20595.49,19444.78,7409.14,7821.61,55271.020000000004
2016-12-12,12,Dec,2016,Monday,4514,501,1422,440,6877,14309.38,3176.34,7707.24,3137.2,28330.16
2016-12-13,13,Dec,2016,Tuesday,2838,633,4171,1626,9268,8996.46,4013.22,22606.82,11593.38,47209.88
2016-12-14,14,Dec,2016,Wednesday,1518,1492,903,1424,5337,4812.06,9459.28,4894.26,10153.12,29318.72
2016-12-15,15,Dec,2016,Thursday,6276,3297,2452,1609,13634,19894.92,20902.98,13289.84,11472.17,65559.90999999999
2016-12-16,16,Dec,2016,Friday,4653,2114,3869,870,11506,14750.01,13402.76,20969.98,6203.1,55325.85
2016-12-17,17,Dec,2016,Saturday,4094,769,2336,802,8001,12977.98,4875.46,12661.12,5718.26,36232.82
2016-12-18,18,Dec,2016,Sunday,2593,2698,3642,1667,10600,8219.81,17105.32,19739.64,11885.71,56950.479999999996
2016-12-19,19,Dec,2016,Monday,833,3132,1384,1134,6483,2640.61,19856.88,7501.28,8085.42,38084.19
2016-12-20,20,Dec,2016,Tuesday,6775,2931,4695,1640,16041,21476.75,18582.54,25446.9,11693.2,77199.39
2016-12-21,21,Dec,2016,Wednesday,5480,876,2038,731,9125,17371.6,5553.84,11045.96,5212.03,39183.42999999999
2016-12-22,22,Dec,2016,Thursday,6744,3069,560,1283,11656,21378.48,19457.46,3035.2,9147.79,53018.93
2016-12-23,23,Dec,2016,Friday,5080,3814,2500,892,12286,16103.6,24180.76,13550.0,6359.96,60194.32
2016-12-24,24,Dec,2016,Saturday,3403,2168,3464,329,9364,10787.51,13745.12,18774.88,2345.77,45653.28
2016-12-25,25,Dec,2016,Sunday,7277,3223,1090,1170,12760,23068.09,20433.82,5907.8,8342.1,57751.810000000005
2016-12-26,26,Dec,2016,Monday,5882,3977,3649,311,13819,18645.94,25214.18,19777.58,2217.43,65855.12999999999
